#CODE;ENGLISH;RUSSIAN;;;;;;;;;;;;x;;;;;;;;;;;;;;
leader_of_horde_trait_desc;This character is a leader of the Horde. For the Horde!;;;;;;;;;;;;;x;;;;;;;;;;;;;;
leader_of_alliance_trait;Leader of the Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;
leader_of_alliance_trait_desc;This character is a leader of the Alliance. For the Alliance!;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_flamewaker;Flamewaker;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_flamewaker_desc;This character is a flamewaker. Flamewakers are a race of ruthless serpentine creatures that serve Ragnaros, the Firelord.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_tauren;Tauren;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_tauren_desc;This character is a tauren. Taurens are a race of large, bovine humanoids who dwell in the great plains of central Kalimdor. For countless generations, they were constantly harassed by the violent centaurs, who forced the tauren into a nomadic lifestyle in the harsh Barrens.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_centaur;Centaur;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_centaur_desc;This character is a centaur. Centaurs are a half-humanoid, half-horse, war-like tribal race. They abound in central and southern Kalimdor, primarily in Desolace and the Barrens, where they engage in constant war against other centaur and tauren tribes. They are savagery and brutality incarnate.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_quilboar;Quilboar;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_quilboar_desc;This character is a quilboar. Quilboars are a race of aggressive, primitive, boar-like humanoids native to Kalimdor and Kul'Tiras. They have razor sharp spikes protruding from their muscular, hunched backs. These resilient, fearless creatures inhabit the central Barrens of Kalimdor in the labyrinthine maze of thorns called Razorfen Downs.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_tolvir;Tol'vir;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_tolvir_desc;This character is a tol'vir. The tol'vir are a race of cat-like humanoids found in Uldum. Originally, they were stone constructs created by the titans to maintain lore repositories and machinery surrounding that area, as well as the city of Ulduar. They possess cat-like lower bodies and heads and human torsos. Like many other titan-forged, the tol'vir succumbed to the Curse of Flesh.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_qiraji;Qiraji;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_qiraji_desc;This character is a qiraji. Qiraji is a race of insectoid creatures based in southern Silithus.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_satyr;Satyr;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_satyr_desc;This character is a satyr. Satyrs are a race of bestial demons. They are created through the spreading of the ancient satyr curse, an affliction which originated with Xavius, a highborne sorcerer who was destroyed and remade into a demonic form as a punishment for his failures by Sargeras during the War of the Ancients. Xavius soon began spreading his cursed form to other night elves and eventually to other races as well.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_wolvar;Wolvar;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_wolvar_desc;This character is a wolvar. Wolvars are a primitive race of small, wolverine-like humanoids who inhabit the frozen continent of Northrend. Despite their smaller stature, the wolvar are some of the most aggressive creatures in Northrend. This often makes their curious nature intimidating.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_tuskarr;Tuskarr;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_tuskarr_desc;This character is a tuskarr. Tuskarr are a peaceful humanoid walrus-like people indigenous to the cold shores of Northrend.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_gorloc;Gorloc;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_gorloc_desc;This character is a gorloc. Gorlocs are an arctic race of murloc-like creatures. They are allegedly the next evolution of murloc, but murlocs apparently evolved from gorlocs, not the other way around. If they have a progenitor ancient, it was frog-based.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_furbolg;Furbolg;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_furbolg_desc;This character is a furbolg. Furbolgs are a hulking, ancient race of bear-men who live in northern Kalimdor and in Northrend.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_vrykul;Vrykul;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_vrykul_desc;This character is a vrykul. Vrykuls are a race of fearsome half-giant warriors native to the Howling Fjord, located in southeastern Northrend. They are the progenitors of the human race, who were originally vrykul offspring that were born weak and deformed as a result of the Curse of Flesh.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_kvaldir;Kvaldir;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_kvaldir_desc;This character is a kvaldir. Kvaldirs are the spirits of fearsome vrykul warriors or seafaring raiders who roam the seas raiding ships and coastal settlements.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_taunka;Taunka;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_taunka_desc;This character is a taunka. Taunkas are an ancient offshoot of the yaungol and relatives to the tauren who have adapted to the harsh environment in Northrend.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_harpy;Harpy;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_harpy_desc;This character is a harpy. Harpies are vicious, flying creatures that resemble a cross between a night elf and a hunting bird, with long talons for feet and large graceful wings for arms. They destroy the environments in which they settle, killing every creature they encounter and despoiling the land to build nests noted for their noxious odor. Harpies originally hail from the Stonetalon Mountains, but have since spread out across Kalimdor, Northrend, and the Broken Isles.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_magnataur;Magnataur;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_magnataur_desc;This character is a magnataur. Magnataur are massive creatures that live in Northrend. They have the torso of a giant attached to the body of a mammoth. Like the centaur and Keepers of the Grove, they are relatives of the demigod Cenarius. They are notoriously long-lived, though lacking in patience, and are rumored to engage in cannibalism when food is scarce. They are vicious, brutal, and uncaring. Only the strongest and meanest survive.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
aspect_of_nature;Aspect of Nature;;;;;;;;;;;;;x;;;;;;;;;;;;;;
aspect_of_nature_desc;"You are bound to the waking Dream of Creation. Nature is your realm, and all things have caught glimpses of the Emerald Dream when they sleep. You see them all, Ysera. And they see you, though they may not know it. Like the Life-Binder, you touch all living beings, and sing to them the songs of creation and interconnectedness." \n- Eonar the Life-Binder;;;;;;;;;;;;;x;;;;;;;;;;;;;;
aspect_of_magic;Aspect of Magic;;;;;;;;;;;;;x;;;;;;;;;;;;;;
aspect_of_magic_desc;"I believe that you will find that my gift to you is not just a profound duty--which it is--but also a delight--which it is! Magic must be regulated, managed, and controlled. But it must also be appreciated and valued and not hoarded. Such is the contradiction you must deal with. May you be dutiful...and joyous both." \n- Norgannon the Dreamweaver;;;;;;;;;;;;;x;;;;;;;;;;;;;;
aspect_of_time;Aspect of Time;;;;;;;;;;;;;x;;;;;;;;;;;;;;
aspect_of_time_desc;"Unto you is charged the great task of keeping the purity of time. Know that there is only one true timeline, though there are those who would have it otherwise. You must protect it. Without the truth of time as it is meant to unfold, more will be lost than you can possibly imagine. The fabric of reality will unravel. It is a heavy task--the base of all tasks of this world, for nothing can transpire without time." \n- Aman'Thul the Highfather;;;;;;;;;;;;;x;;;;;;;;;;;;;;
;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
cat_form;Cat Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
cat_form_desc;Big kitty. Meow.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
bear_form;Bear Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
bear_form_desc;Likes honey.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
talon_form;Talon Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
talon_form_desc;Overgrown pigeon.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
stag_form;Stag Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
stag_form_desc;Just a deer with antlers.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
pack_form;Pack Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
pack_form_desc;Big bad wolf.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
master_cat_form;Cat Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
master_cat_form_desc;Big kitty. Meow.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
master_bear_form;Bear Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
master_bear_form_desc;Likes honey.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
master_talon_form;Talon Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
master_talon_form_desc;Overgrown pigeon.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
cat_form_mastered;Master of Cat Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
cat_form_mastered_desc;Big kitty. Meow.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
bear_form_mastered;Master of Bear Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
bear_form_mastered_desc;Likes honey.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
talon_form_mastered;Master of Talon Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
talon_form_mastered_desc;Overgrown pigeon.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
stag_form_mastered;Master of Stag Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
stag_form_mastered_desc;Just a deer with antlers.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
pack_form_mastered;Master of Pack Form;;;;;;;;;;;;;x;;;;;;;;;;;;;;
pack_form_mastered_desc;Big bad wolf.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
in_emerald_dream;In Emerald Dream;;;;;;;;;;;;;x;;;;;;;;;;;;;;
in_emerald_dream_desc;This character is currently in the Emerald Dream.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
subclass_moon_priest;Priestess of the Moon;;;;;;;;;;;;;x;;;;;;;;;;;;;;
subclass_moon_priest_desc;The Priestesses of Elune compose the elite ranks of the Kaldorei clergy. They are often phenomenal leaders, combatants, and healers. Guided by the Moon Goddess of the Kaldorei, Elune, the will of Her Priestess is unwavering.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
patron;Patron;;;;;;;;;;;;;x;;;;;;;;;;;;;;
patron_desc;Thanks you!;;;;;;;;;;;;;x;;;;;;;;;;;;;;
cannot_marry_trait;Can not Marry;;;;;;;;;;;;;x;;;;;;;;;;;;;;
cannot_marry_trait_desc;This character can not marry because of its race or because it couldn't find its soul mate.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_dryad;Dryad;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_dryad_desc;The Dryads and Keepers of the Grove are collectively known as the Children of Cenarius, as the name implies they are descended from the demigod Cenarius. Like their parent, they possess a natural aptitude for nature magic. They use their powers to protect the wilds and while they are wary of intruders they are generally kind and welcoming to those with no ill intent. But they will without hesitation give their lives to protect nature from those that would defile it.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_highborne;Highborne Elf;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_highborne_desc;This character is a Highborne Night elf. During the time of the ancient Kaldorei empire these elves were the ruling class of the great empire. Today however, they are mistrusted and generally blamed for ruining the world by summoning the Legion. Unlike the Kaldorei, the Highborne continue to use Arcane magic freely during their daily lives and are subject to the same addiction and withdrawal as High elves.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_frostnymph;Frost Nymph;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_frostnymph_desc;The Frost Nymphs are an offshoot of the Dryads that primarily live in cold regions. They are able to use cold elemental magic alongside nature magic. Like their temperate cousins, they are dedicated to protecting nature and the land where they reside.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_infinite_whelp;Infinite Whelp;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_infinite_whelp_desc;Dragon whelps are the smallest member of the dragonkin species, representing the offspring of a brood. As a result, they are easily the weakest variation of dragons. In most cases however, where there are whelps, their larger cousins are close by.\n\nInfinite dragons are a mysterious corrupted Dragonflight that has only recently begun to appear. Like the Bronze flight they are capable of time traveling, but unlike the Bronze flight they have no qualms about altering historical events, and the two are often opposing each other. In terms of size and scale, the Bronze and the Infinites are almost identical, but the Infinites are easy to distinguish from the Bronze due to their dark grey color, the strange white glow underneath their scales, and how it appears that their scales are falling off in large flakes only to dissipate and appear once more on the Dragon's body.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_infinite_drake;Infinite Drake;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_infinite_drake_desc;Drakes are dragons that are still relatively young in comparison to their ancient brethren.\n\nInfinite dragons are a mysterious corrupted Dragonflight that has only recently begun to appear. Like the Bronze flight they are capable of time traveling, but unlike the Bronze flight they have no qualms about altering historical events, and the two are often opposing each other. In terms of size and scale, the Bronze and the Infinites are almost identical, but the Infinites are easy to distinguish from the Bronze due to their dark grey color, the strange white glow underneath their scales, and how it appears that their scales are falling off in large flakes only to dissipate and appear once more on the Dragon's body.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_infinite_dragon;Infinite Dragon;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_infinite_dragon_desc;Dragon is both the name for the race as a whole and the short title for the mature-aged dragon.\n\nInfinite dragons a mysterious corrupted Dragonflight that has only recently begun to appear. Like the Bronze flight they are capable of time traveling, but unlike the Bronze flight they have no qualms about altering historical events, and the two are often opposing each other. In terms of size and scale, the Bronze and the Infinites are almost identical, but the Infinites are easy to distinguish from the Bronze due to their dark grey color, the strange white glow underneath their scales, and how it appears that their scales are falling off in large flakes only to dissipate and appear once more on the Dragon's body.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_infinite_wyrm;Infinite Wyrm;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_infinite_wyrm_desc;Wyrm is the elder stage of the dragon life cycle.\n\nInfinite dragons are a mysterious corrupted Dragonflight that has only recently begun to appear. Like the Bronze flight they are capable of time traveling, but unlike the Bronze flight they have no qualms about altering historical events, and the two are often opposing each other. In terms of size and scale, the Bronze and the Infinites are almost identical, but the Infinites are easy to distinguish from the Bronze due to their dark grey color, the strange white glow underneath their scales, and how it appears that their scales are falling off in large flakes only to dissipate and appear once more on the Dragon's body.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
forest_demigod;The Forest Lord;;;;;;;;;;;;;x;;;;;;;;;;;;;;
forest_demigod_desc;Cenarius, Lord of the Forest and patron of many druids, is one of the most powerful and influential demigods of Azeroth. Worshipped by the night elves since their early history, the Son of Malorne taught the elves to be druids and embrace nature, as opposed to the arcane-inclined Highborne and the religiously-inclined Sisterhood of Elune. He served as a commander of the forces of Kalimdor in the War of the Ancients after the death of his father. He has continued serving as a teacher and protector of the elves and their forests for over 10,000 years.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_vulpera;Vulpera;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_vulpera_desc;The Vulpera are a diminuitive race of scavengers primarily living in the dunes of Vol'dun on Zandalar. They are a resourceful and skilled people that can survive in the most harsh conditions.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_titan_keeper;Titan Keeper;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_titan_keeper_desc;One of the nine Titan Keepers imbued by members of the Pantheon with their powers, these watchers are responsible for the safeguarding of Azeroth, and they would go on to lead the titan-forged armies against the Black Empire. Many of them are simply thought to be legends, but their impact upon the history and very safety of Azeroth cannot be denied.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
prime_designate;Prime Designate;;;;;;;;;;;;;x;;;;;;;;;;;;;;
prime_designate_desc;Together with the Keeper Tyr, Odyn battled and defeated Ragnaros the Firelord and plotted the downfall of the Old God Yogg-Saron. For his tenacity and leadership in battle against the Black Empire, the Pantheon granted him the role of Prime Designate of Azeroth, making him the leader of the titan-forged, the watcher in charge of Yogg-Saron's imprisonment, and controller of the Forge of Wills.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_sethrak;Sethrak;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_sethrak_desc;The Sethrak are a race of serpent people living primarily in the deserts of Vol'dun on Zandalar. They are inteligent and skillful people and they are the descendants of the serpent loa Sethraliss.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
odyn_trait;Odyn;;;;;;;;;;;;;x;;;;;;;;;;;;;;
amanthul_trait;Aman'thul;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_titan;Titan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_titan_desc;The titans are a race of colossal, planet-sized cosmic beings composed of the universe's primordial matter and pure arcane energy. They roam across the cosmos like mobile worlds, capable of the very art of creation itself. Titans used this immense power to find and awaken other titans. Starting with Aman'thul, a Pantheon of titans was formed, their mission being to watch over the universe as bastions and defenders of pure good as they searched for others of their kind.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
dark_titan;Dark Titan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
dark_titan_desc;Dark titans refers to a titan corrupted to antagonize the forces of good. However in this context, a dark titan refers to a titan subjugated by the powers of Fel, whether it be Sargeras the lord of the Burning Legion, or his avatar lieutenant, Aggramar.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_watcher;Titan Watcher;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_watcher_desc;The titan watchers are the first generation of the titan-forged. These giant humanoids were divided into the sleek metal Aesir, and the stone Vanir. These two types of watchers held power over storm and the earth, respectively. ;;;;;;;;;;;;;x;;;;;;;;;;;;;;x
skeleton;Skeleton;;;;;;;;;;;;;x;;;;;;;;;;;;;;
skeleton_desc;Skeletons can be reanimated as undead through magic. While gangly and seemingly frail, skeletons can possess superhuman strength and be highly resistant to most physical attacks. Some have retained their consciousness and intellect, and are capable of attacking with weapons and magic;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_observer;Observer;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_observer_desc;This character is an observer. Observers are an intelligent race of floating eyeball squids native to the Great Dark Beyond. Looking through the Twisting Nether, observers have the capability to see through forms of stealth and invisibility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_mechagnome;Mechagnome;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_mechagnome_desc;This character is a Mechagnome. Mechagnomes are the clockwork Titanforged ancestors of the Gnomish race, they were created by Mimiron and are as ingenious and creative as their gnomish descendants.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_earthen;Earthen;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_earthen_desc;This character is an Earthen. These strong willed rock-shaped people are the ancestors of modern Dwarves, created by the titans a long time ago to shape the very Earth.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_nerubian;Nerubian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_nerubian_desc;This character is a Nerubian. The Nerubians are descendants of the ancient Aqir, after the Troll war, the Aqir who became the Nerubians sought refuge far to the north and built a great underground kingdom. Eventually the Nerubians developed a unique form of architecture alongside a unique culture.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_iron_dwarf;Iron Dwarf;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_iron_dwarf_desc;This character is an Iron Dwarf. The Iron Dwarves were created in the Forge of Wills by Loken to serve as his private army. Fanatically loyal to him, the Iron Dwarves seek to scour the enemies of their master and help him realize his designs. The Iron Dwarves possess a metallic body imbued with the power of the storms, making every Iron dwarf a formidable fighter.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
being_void;Void Being;;;;;;;;;;;;;;;;;;;;;;;;;;;
being_void_desc;This character is a void being. These creatures are full of Shadow energy. Many of them were born far beyond this reality and were able to penetrate Azeroth with the help of the Void Lords.;;;;;;;;;;;;;;;;;;;;;;;;;;;
corrupted_blood;Has Corrupted Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;
corrupted_blood_desc;This character suffers from 'Corrupted Blood', a very contagious disease that turns blood into thick bile. Rumors say that it has been created by a blood god, known as Hakkar.;;;;;;;;;;;;;;;;;;;;;;;;;;;
corrupted_blood_death;of Corrupted Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;
