#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
honor_local_spirits;Honour Local Elementals;Honorer les élémentaires locaux;Ehrt die einheimischen Elementare;;;;;;;;;;;x
EVTOPTA_WCCLS.10104;I will always follow your example.;Je suivrai toujours votre exemple.;Ich werde ihrem Beispiel immer folgen.;;;;;;;;;;;x
EVTDESC_WCCLS.10120;You have been studying the ways of druidism for many years now. You have practiced shapeshifting and attained complete control over it's many forms. But now you choose a new objective. To master the way of the bear is to follow Ursoc himself. The Bear Lord. The Mighty. The foremost defender of Azeroth. Following his example is not easy. You will face many challenges and success is not guaranteed.;Vous étudiez les méthodes du druidisme depuis maintenant de nombreuses années. Vous avez pratiqué la métamorphose et avez acquis un contrôle total sur ses nombreuses formes. Mais maintenant, vous choisissez un nouvel objectif. Pour maîtriser la voie de l'ours, il faut suivre Ursoc lui-même : le dieu Ours, le Tout-Puissant, le premier défenseur d'Azeroth. Suivre son exemple n'est pas facile. Vous devrez faire face à de nombreux défis et le succès n'est pas garanti.;Viele Jahre habt Ihr Euch nun schon mit den Wegen des Druidentums beschäftigt. Ihr habt das Formenwandeln praktiziert und die vollständige Kontrolle über seine vielen Formen erlangt. Nun aber wählt Ihr ein neues Ziel. Den Weg des Bären zu meistern bedeutet, Ursoc selbst zu folgen. Dem Bärenlord. Dem Mächtigen. Dem führenden Verteidiger Azeroths. Seinem Beispiel zu folgen ist nicht einfach. Ihr werdet Euch vielen Herausforderungen stellen, und der Erfolg ist nicht garantiert.;;;;;;;;;;;x
EVTOPTA_WCCLS.10120;I will do my best.;Je ferai de mon mieux.;Ich werde mein Bestes geben.;;;;;;;;;;;x
EVTDESC_WCCLS.10121;To master ways of Ursoc you have to gain blessing of the demigod himself. You will depart on a long journey to understand him and his ways.;Pour maîtriser les voies d'Ursoc, il faut obtenir la bénédiction du demi-dieu lui-même. Vous partirez pour un long voyage afin de le comprendre, lui et ses voies.;Um die Wege von Ursoc zu meistern, müsst Ihr seinen Segen erlangen. Ihr werdet Euch auf eine lange Reise begeben, um ihn und seine Wege zu verstehen.;;;;;;;;;;;x
EVTOPTA_WCCLS.10121;I will depart immediately.;Je vais partir immédiatement.;Ich werde mich umgehend auf den Weg machen.;;;;;;;;;;;x
EVTOPTB_WCCLS.10121;I already bear his blessing.;Je porte déjà sa bénédiction.;Ich trage bereits seinen Segen.;;;;;;;;;;;x
EVTDESC_WCCLS.10122;You have gained the blessing of Ursoc and will now face a final test. You will undergo a ritual to relive Ursoc's memories from War of the Ancients and face hordes of demons.;Vous avez obtenu la bénédiction d'Ursoc et allez maintenant passer un dernier défi. Vous allez subir un rituel pour revivre les souvenirs d'Ursoc pendant la guerre des Anciens et affronter des hordes de démons.;Ihr habt den Segen von Ursoc erhalten und werdet nun einer letzten Prüfung unterzogen. Ihr werdet Euch einem Ritual unterziehen, um die Erinnerungen von Ursoc an den Krieg der Ahnen und Euch Horden von Dämonen zu stellen.;;;;;;;;;;;x
EVTOPTA_WCCLS.10122;I will not fail him.;Je ne le décevrai pas.;Ich werde ihn nicht enttäuschen.;;;;;;;;;;;x
EVTDESC_WCCLS.10123;The ritual has begun. As the world swirls around you, the vision blurs and you start to hear strange sounds. You see countless demons before you. You charge at them bravely with all your might, and you slay hundreds of them with your claws and unbridled fury. However, your body slowly tires and weakens with every slain demon. Nonetheless, you continue to fight to protect Azeroth and continue to unleash your fury on them even with your vision darkening. You close your eyes for just a moment, and the sounds of battle are muffled as you leave the vision.;Le rituel a commencé. Alors que le monde tourbillonne autour de vous, votre vision se brouille et vous commencez à entendre des sons étranges. Vous voyez les innombrables démons qui se trouvent devant vous. Vous les attaquez courageusement de toutes vos forces. Vous en faites tomber des centaines avec vos griffes et une fureur débridée. Mais lentement, votre corps se fatigue et s'affaiblit à chaque fois que vous tuez un démon. Pourtant, vous continuez à vous battre pour protéger Azeroth et déchaîner votre fureur sur eux, même si votre vue devient de plus en plus sombre. Vous fermez les yeux un instant et les bruits de la bataille sont étouffés alors que vous quittez votre vision.;Das Ritual beginnt. Während die Welt um Euch herumwirbelt, verschwimmt die Sicht und Ihr hört seltsame Geräusche. Ihr seht unzählige Dämonen vor Euch. Ihr stürmt mutig und mit aller Kraft auf sie los. Ihr fällt Hunderte von ihnen mit Euren Klauen und ungezügelter Wut. Aber langsam ermüdet Euer Körper und wird mit jedem erschlagenen Dämon schwächer. Dennoch kämpft Ihr weiter, um Azeroth zu beschützen, und lasst Eure Wut weiterhin auf sie los, auch wenn Eure Sicht immer trüber wird. Ihr schließt Eure Augen nur für einen Moment und die Geräusche des Kampfes verblassen, als Ihr die Vision verlasst.;;;;;;;;;;;x
EVTOPTA_WCCLS.10123;I still weep for the Bear Lord.;Je pleure toujours pour le dieu Ours.;Ich trauere noch immer um den Bärenlord.;;;;;;;;;;;x
EVTDESC_WCCLS.10124;You have overcome Ursoc's challenge and gained insight about his being. With all these things you have strengthened your connection with the Mighty and mastered the bear form. You will use this power as Ursoc himself would: To defend Azeroth and its inhabitants.;Vous avez surmonté le défi d'Ursoc et avez acquis une meilleure compréhension de son être. Avec toutes ces choses, vous avez renforcé votre lien avec le Tout-Puissant et maîtrisé la forme d'ours. Vous utiliserez ce pouvoir comme le ferait Ursoc lui-même : pour défendre Azeroth et ses habitants.;Ihr habt die Herausforderung von Ursoc überwunden und Einblick in sein Wesen gewonnen. Mit all diesen Dingen habt Ihr Eure Verbindung mit dem großen Bären gestärkt und die Bärenform gemeistert. Ihr werdet diese Kraft so nutzen, wie Ursoc selbst es tun würde: Um Azeroth und seine Bewohner zu verteidigen.;;;;;;;;;;;x
EVTOPTA_WCCLS.10124;I will always follow your example.;Je suivrai toujours votre exemple.;Ich werde seinem Beispiel immer folgen.;;;;;;;;;;;x
EVTDESC_WCCLS.10140;You have been studying the ways of druidism for many years now. You have practiced shapeshifting and attained complete control over its many forms, and now you choose a new goal. To master the way of the talon is to follow Aviana herself. Mistress of the Skies and Mother of Flight. Following her example is not easy. You will face many challenges, and success is not guaranteed.;Vous étudiez les méthodes du druidisme depuis maintenant de nombreuses années. Vous avez pratiqué la métamorphose et avez acquis un contrôle total sur ses nombreuses formes. Mais maintenant, vous choisissez un nouvel objectif. Pour maîtriser la voie du vol, il faut suivre Aviana elle-même, la Mère de la Volée. Suivre son exemple n'est pas facile. Vous devrez relever de nombreux défis et le succès n'est pas garanti.;Viele Jahre habt Ihr Euch nun schon mit den Wegen des Druidentums beschäftigt. Ihr habt das Formenwandeln praktiziert und die vollständige Kontrolle über seine vielen Formen erlangt. Nun aber wählt Ihr ein neues Ziel. Nun aber wählt Ihr ein neues Ziel. Den Weg der Klaue zu meistern bedeutet, Aviana selbst zu folgen. Herrin der Lüfte und Mutter des Fluges. Ihrem Beispiel zu folgen ist nicht einfach. Ihr werdet Euch vielen Herausforderungen stellen, und der Erfolg ist nicht garantiert.;;;;;;;;;;;x
EVTOPTA_WCCLS.10140;I will do my best.;Je ferai de mon mieux.;Ich werde mein Bestes geben.;;;;;;;;;;;x
EVTDESC_WCCLS.10141;To master ways of Aviana you have to gain her blessing You will depart on a long journey to understand her and her ways.;Pour maîtriser les voies d'Aviana, vous devez obtenir sa bénédiction. Vous partirez pour un long voyage afin de la comprendre, elle et ses méthodes.;Um die Wege von Aviana zu meistern, müsst Ihr ihren Segen erlangen. Ihr werdet Euch auf eine lange Reise begeben, um sie und ihre Wege zu verstehen.;;;;;;;;;;;x
EVTOPTA_WCCLS.10141;I will depart immediately.;Je vais partir immédiatement.;Ich werde mich umgehend auf den Weg machen.;;;;;;;;;;;x
EVTOPTB_WCCLS.10141;I already bear her blessing.;Je porte déjà sa bénédiction.;Ich trage bereits ihren Segen.;;;;;;;;;;;x
EVTDESC_WCCLS.10142;You have gained the blessing of Aviana and will now face a final test. You will undergo a ritual to relive Aviana's memories from War of the Ancients and face hordes of demons.;Vous avez obtenu la bénédiction d'Aviana et allez maintenant passer un dernier défi. Vous allez subir un rituel pour revivre les souvenirs d'Aviana pendant la guerre des Anciens et affronter des hordes de démons.;Ihr habt den Segen von Aviana erhalten und werdet nun einer letzten Prüfung unterzogen. Ihr werdet Euch einem Ritual unterziehen, um Avianas Erinnerungen an den Krieg der Ahnen wieder aufleben zu lassen und Horden von Dämonen entgegenzutreten.;;;;;;;;;;;x
EVTOPTA_WCCLS.10142;I will not fail her.;Je ne la laisserai pas tomber.;Ich werde sie nicht enttäuschen.;;;;;;;;;;;x
EVTDESC_WCCLS.10143;The ritual has begun. As the world swirls around you, the vision blurs and you start to hear strange sounds. You see the sky swarming with foul demons. You nosedive into hordes of felbats sending many of them to the ground. You know you need to protect the skies and give coverage to your allies on the ground. You fight off countless flying demons while evading Infernals falling from above. Despite fighting with all your strength, the demons finally overcome you. Your lifeless body is falling from the skies and the whole world swirls around you as you leave the vision.;Le rituel a commencé. Alors que le monde tourbillonne autour de vous, votre vision se brouille et vous commencez à entendre des sons étranges. Vous voyez le ciel grouiller de démons immondes. Vous plongez dans des hordes de gangroptères et en envoyez de nombreux au sol. Vous savez que vous devez protéger le ciel et couvrir vos alliés au sol. Vous combattez d'innombrables démons volants tout en évitant que les infernaux ne tombent du ciel. Bien que vous vous battiez de toutes vos forces, les démons vous vaincront définitivement. Votre corps sans vie tombe du ciel et le monde entier tourbillonne autour de vous alors que vous quittez la vision.;Das Ritual beginnt. Als die Welt um Euch herumwirbelt, verschwimmt die Sicht und Ihr hört seltsame Geräusche. Ihr seht wie der Himmel von Dämonen wimmelt. Ihr stürzt Euch in Horden von Teufelsfledermäusen, von denen viele zu Boden gehen. Ihr müsst den Himmel schützen und Euren Verbündeten am Boden Deckung geben. Ihr bekämpft zahllose fliegende Dämonen, während Ihr gleichzeitig  fallenden Höllenbestien ausweicht. Obwohl Ihr mit aller Kraft kämpft, überwältigen sie Euch schließlich. Euer lebloser Körper fällt vom Himmel und die Welt wirbelt um Euch herum, als ihr die Vision verlasst.;;;;;;;;;;;x
EVTOPTA_WCCLS.10143;I still weep for the Mistress of the Mother Tree.;Je pleure toujours pour la Dame de la Mère des Arbres.;Ich weine immer noch um die Herrin des Mutterbaums.;;;;;;;;;;;x
EVTDESC_WCCLS.10144;You have overcome Aviana's challenge and gained insight about her being. With all these things you have strengthened your connection with the Mother of Flight and mastered the talon form. You will use this power as Aviana herself would. To defend Azeroth and its inhabitants.;Vous avez surmonté le défi d'Aviana et avez acquis une meilleure compréhension de son être. Grâce à toutes ces choses, vous avez renforcé votre lien avec la Mère de la Volée et maîtrisé la forme du vol. Vous utiliserez ce pouvoir comme le ferait Aviana elle-même : pour défendre Azeroth et ses habitants.;Ihr habt Avianas Herausforderung überwunden und Einsicht in ihr Wesen gewonnen. Mit all diesen Dingen habt Ihr Eure Verbindung zur Mutter des Fliegens gestärkt und die Klauenform gemeistert. Ihr werdet diese Kraft so nutzen, wie es Aviana selbst tun würde. Um Azeroth und seine Bewohner zu verteidigen.;;;;;;;;;;;x
EVTOPTA_WCCLS.10144;I will always follow her example.;Je suivrai toujours son exemple.;Ich werde stets ihrem Beispiel folgen.;;;;;;;;;;;x
study_at_temple;Study at the Temple;Étudier au temple;Studium im Tempel;;;;;;;;;;;x
study_at_temple_desc;The Sisterhood of Elune has many powerful priestesses among its ranks. You can ask them for training, increasing your class level in the process.;Les sœurs d'Élune comptent de nombreuses prêtresses puissantes dans leurs rangs. Vous pouvez leur demander une formation, ce qui vous permettra d'augmenter votre niveau de classe.;Die Schwesternschaft von Elune hat viele mächtige Priesterinnen in ihren Reihen. Ihr könnt sie um Training bitten und dabei Eure Klassenstufe erhöhen.;;;;;;;;;;;x
study_at_temple_power_desc;Enables decision in the §YIntrigue§! menu, to study at the temple increasing your class level.;Active la décision dans le menu §YIntrigue§! d'étudier au temple pour augmenter votre niveau de classe.;Ermöglicht im §YIntrige§!-Menü die Entscheidung, im Tempel zu studieren und dabei die Klassenstufe zu erhöhen.;;;;;;;;;;;x
has_remnant_of_caer_darrow;Has §YRemnants of Caer Darrow§! Artifact;A l'artefact des §Yrestes de Caer Darrow§!;Besitzt das Artefakt §YÜberreste von Caer Darrow§! ;;;;;;;;;;;x
has_powerful_magical_artifact;Has a powerful magical artifact;A un puissant artefact magique;Besitzt ein mächtiges magisches Artefakt;;;;;;;;;;;x
EVTOPTD_WCSAD.140;I have changed my mind.;J'ai changé d'avis.;Ich habe meine Meinung geändert.;;;;;;;;;;;x
recently_turned_magi_tooltip;Has NOT turned someone into §YTwo-headed§! in the last 12 months.;N'a PAS transformé quelqu'un en §Yogre à deux têtes§! au cours des 12 derniers mois.;Hat in den letzten 12 Monaten NICHT jemanden zu einem §YZweiköpfigen Oger§! verwandelt.;;;;;;;;;;;x
train_young_druid_cooldown;Recently Used §YTrain Young Druid§!;A récemment §Yentraîné un jeune druide§!;Benutzte kürzlich §YTrainiert einen jungen Druiden§!;;;;;;;;;;;x
train_disciple_cooldown;Recently Used §YTrain Disciple§!;A récemment §Yentraîné un disciple§!;Benutzte kürzlich §YTrainiert einen Schülerin§!;;;;;;;;;;;x
invite_student_society;[GetInviteStudentSocietyName];[GetInviteStudentSocietyName];[GetInviteStudentSocietyName];;;;;;;;;;;x
invite_student_society_desc;[GetInviteStudentSocietyNameDesc];[GetInviteStudentSocietyNameDesc];[GetInviteStudentSocietyNameDesc];;;;;;;;;;;x
GetCCInviteStudentSocietyName;Invite Young Druid;Inviter un jeune druide;Jungen Druiden einladen;;;;;;;;;;;x
GetSOEInviteStudentSocietyName;Invite Young Priestess;Inviter une jeune prêtresse;Junge Priesterin einladen;;;;;;;;;;;x
GetCCInviteStudentSocietyNameDesc;Invite one of your talented students from the Cenarion Circle to your court.;Invitez un de vos talentueux élèves du Cercle cénarien à votre cour.;Ladet einen der talentierten Studenten aus dem Zirkel des Cenarius an Euren Hof ein.;;;;;;;;;;;x
GetSOEInviteStudentSocietyNameDesc;Invite one of your talented students from the Sisterhood of Elune to your court.;Invitez une de vos talentueuses élèves des sœurs d'Élune à votre cour.;Ladet eine der talentierten Schülerinnen aus der Schwesternschaft von Elune an Euren Hof ein.;;;;;;;;;;;x
invited_student_society_cooldown;Recently Invited Talented Student;A récemment invité une élève talentueuse;Kürzlich eingeladener begabter Student;;;;;;;;;;;x
EVTDESC_WCCSO.10001;You have recently noticed a promising student while visiting [From.Society.GetName] headquarters. After approaching the student, you offer [From.GetHerHim] tutelage along with a place at your court. After getting a little flustered from first receiving your offer, [From.GetSheHe] has agreed to join your court.;Vous avez récemment remarqué un étudiant prometteur lors d'une visite au siège de [From.Society.GetName]. Après l'avoir approché, vous lui proposez un tutorat et une place dans votre cour. Après s'être un peu agité après avoir reçu votre offre, [From.GetSheHe] a accepté de vous rejoindre.;Kürzlich ist Euch beim Besuch des [From.Society.GetName]-Hauptquartiers ein[From.Society.GeteFemale] vielversprechende[From.Society.GetrMale] Student[From.Society.GetinFemale] aufgefallen. Nachdem Ihr Euch [From.Society.Getihmihr] genähert habt, bietet Ihr [From.Getihmihr] Betreuung zusammen mit einem Platz an Eurem Hof an. Nach etwas Aufregung über Euer Angebot hat [From.GetSheHe] zugestimmt, sich Eurem Hof anzuschließen.;;;;;;;;;;;x
EVTOPTA_WCCSO.10001;I am sure you are destined for greatness.;Je suis sûr que vous êtes destiné à la grandeur.;Ich bin sicher, dass du zu Großem bestimmt bist.;;;;;;;;;;;x
EVTDESC_WCCSO.10003;After spending some time in your court, [From.GetFirstName]'s skills and knowledge have improved considerably, and [From.GetSheHe] has shown [From.GetHerHis] true potential. [From.GetSheHeCap] has also started to see you not only as a teacher, but also as a friend.;Après avoir passé un certain temps dans votre cour, les compétences et les connaissances de [From.GetFirstName] se sont considérablement améliorées, et [From.GetSheHeCap] a montré son véritable potentiel. [From.GetSheHe] a également commencé à vous considérer non seulement comme un professeur mais aussi comme un ami.;Nachdem [From.GetSheHe] einige Zeit an Eurem Hof verbracht hat, haben sich die Fähigkeiten und Kenntnisse von [From.GetFirstName] erheblich verbessert, und [From.GetSheHe] hat [From.GetHerHis] wahres Potential gezeigt.[From.GetSheHe] hat außerdem begonnen, Euch nicht nur als Lehrer, sondern auch als Freund zu sehen.;;;;;;;;;;;x
EVTOPTA_WCCSO.10003;I am honoured to be your mentor.;Je suis honoré d'être votre mentor.;Es ist mir eine Ehre, Euer Mentor zu werden.;;;;;;;;;;;x
EVTOPTB_WCCSO.10003;I am honoured to be your mentor and more...;Je suis honoré d'être votre mentor, et plus encore.;Es ist mir eine Ehre, Euer Mentor zu werden, und noch mehr...;;;;;;;;;;;x
EVTDESC_WCCSO.10004;After spending some time in your court, [From.GetFirstName] has not made any considerable improvements despite the potential [From.GetSheHe] was showing earlier. [From.GetSheHeCap] seems to be frustrated with trying and attempts to match your expectations don't seem to get very far...;Après avoir passé un certain temps dans votre cour, [From.GetFirstName] n'a pas réalisé d'améliorations considérables malgré le potentiel qu'[From.GetSheHe] montrait auparavant. [From.GetSheHeCap] semble frustré d'essayer et les tentatives de répondre à vos attentes ne semblent pas aller très loin...;Nachdem [From.GetSheHe] einige Zeit an Eurem Hof verbracht hat, hat [From.GetSheHe] keine wesentlichen Fortschritte gemacht, trotz des früher gezeigten Potentials. [From.GetSheHeCap] scheint enttäuscht zu sein, weil die Versuche, Eure Erwartungen zu erfüllen, nicht von Erfolg gekrönt werden...;;;;;;;;;;;x
EVTOPTA_WCCSO.10004;Maybe I was wrong about [From.GetHerHim]?;Peut-être me suis-je trompé à son sujet ?;Vielleicht habe ich mich in [From.Getihmihr] geirrt?;;;;;;;;;;;x
EVTOPTB_WCCSO.10004;Maybe [From.GetSheHe] just needs some encouragement...;Peut-être qu'[From.GetSheHe] a seulement besoin d'encouragements...;Vielleicht braucht [From.GetSheHe] nur etwas Ermutigung...;;;;;;;;;;;x
train_class_society;[GetTrainClassSocietyName];[GetTrainClassSocietyName];[GetTrainClassSocietyName];;;;;;;;;;;x
train_class_society_desc;[GetTrainClassSocietyNameDesc];[GetTrainClassSocietyNameDesc];[GetTrainClassSocietyNameDesc];;;;;;;;;;;x
GetCCTrainClassSocietyName;Train With Archdruids;S'entraîner avec les archidruides;Training mit Erzdruiden;;;;;;;;;;;x
GetSOETrainClassSocietyName;Study At Temple;Étudie au temple;Im Tempel studieren;;;;;;;;;;;x
GetCCTrainClassSocietyNameDesc;One of the purposes of the Cenarion Circle is to spread druidic knowledge in Azeroth. You can ask them for training, increasing your class level in the process.;L'un des objectifs du Cercle cénarien est de diffuser le savoir druidique en Azeroth. Vous pouvez leur demander de vous former, ce qui vous permettra d'augmenter votre niveau de classe.;Einer der Zwecke des Zirkels des Cenarius ist die Verbreitung druidischen Wissens in Azeroth. Ihr könnt sie um Training bitten und dabei Eure Klassenstufe erhöhen.;;;;;;;;;;;x
GetSOETrainClassSocietyNameDesc;The Sisterhood of Elune has many powerful priestesses among its ranks. You can ask them for training, increasing your class level in the process.;Les sœurs d'Élune comptent dans leurs rangs de nombreuses prêtresses puissantes. Vous pouvez leur demander de vous former, ce qui vous permettra d'augmenter votre niveau de classe.;Die Schwesternschaft von Elune hat viele mächtige Priesterinnen in ihren Reihen. Ihr könnt sie um Training bitten und dabei Eure Klassenstufe erhöhen.;;;;;;;;;;;x
monastic_orders_break_celibate;Break Celibate;Briser le célibat;Zölibat brechen;;;;;;;;;;;x
monastic_orders_break_celibate_desc;Break your vows of purity.;Brisez vos vœux de pureté;Brecht eure Gelübde der Reinheit.;;;;;;;;;;;x
RULE_STATIC_PORTRAITS;§RWarCraft§!: Static Portraits;§RWarCraft§! : Portraits statiques;§RWarCraft§!: Statische Portraits;;;;;;;;;;;x
RULE_STATIC_PORTRAITS_ENABLED;Enabled;Règle activée;Aktiviert;;;;;;;;;;;x
RULE_STATIC_PORTRAITS_ENABLED_DESC;Static portraits for certain lore characters are §Genabled§!.;Les portraits statiques de certains personnages de l'histoire sont §Gactivés§!.;Statische Portraits für bestimmte historische Charaktere sind §Gaktiviert§!.;;;;;;;;;;;x
RULE_STATIC_PORTRAITS_DISABLED;Disabled;Règle désactivée;Deaktiviert;;;;;;;;;;;x
RULE_STATIC_PORTRAITS_DISABLED_DESC;Static portraits for certain lore characters are §Rdisabled§!.;Les portraits statiques de certains personnages de l'histoire sont §Gdésactivés§!.;Statische Portraits für bestimmte historische Charaktere sind §Rdeaktiviert§!.;;;;;;;;;;;x
;;;;;;;;;;;;;;x
writing_whispers;Hears Whispers;Entend des murmures;Hört ein Flüstern;;;;;;;;;;;x
writing_whispers_desc;This character hears the whispers of the Old Gods.;Ce personnage entend les murmures des Dieux très anciens.;Dieser Charakter kann das Geflüster der alten Götter vernehmen.;;;;;;;;;;;x
EVTDESC_WCCSO.10200;The whispers of your masters have been getting stronger recently. They are pouring their eldritch knowledge into your mind, but it's simply too much for your mind to take and you're unable to make sense of any of it. You need to focus on one fragment of the whispers and write them down, but first, you need writing materials.;Les murmures de vos maîtres se sont intensifiés ces derniers temps. Ils déversent leurs antiques connaissances dans votre esprit, mais c'est tout simplement trop pour votre esprit et vous ne pouvez rien comprendre à tout cela. Vous devez vous concentrer sur un fragment de ces murmures et les mettre par écrit, mais vous avez d'abord besoin de matériel d'écriture.;Das Geflüster Eurer Meister hat sich in letzter Zeit verstärkt. Sie gießen ihr unheimliches Wissen in Euren Verstand, aber es ist einfach zu viel für Euren Verstand, und Ihr seid nicht in der Lage, irgendetwas davon zu verstehen. Ihr müsst Euch auf einen Bruchteil der Einflüsterungen konzentrieren und sie aufschreiben, aber zuerst braucht Ihr Schreibmaterial.;;;;;;;;;;;x
EVTOPTA_WCCSO.10200;That one servant girl had such smooth skin.;Cette servante avait la peau si lisse.;Dieses eine Dienstmädchen hatte eine so zarte Haut.;;;;;;;;;;;x
EVTDESC_WCCSO.10201;After spending some time, trying to filter out all but one of the voices and gathering the needed materials, you can now write down its whispers.;Après avoir passé un certain temps à essayer de filtrer toutes ces voix et à rassembler le matériel nécessaire, vous pouvez maintenant noter les murmures.;Nachdem Ihr einige Zeit damit verbracht haben, alle Stimmen bis auf eine herauszufiltern und das benötigte Material zu sammeln, könnt Ihr nun dessen Geflüster niederschreiben.;;;;;;;;;;;x
EVTOPTA_WCCSO.10201;It speaks of wars from long-forgotten eons.;Il parle de guerres oubliées depuis des éternités.;Es spricht von Kriegen aus längst vergessenen Äonen.;;;;;;;;;;;x
EVTOPTB_WCCSO.10201;It speaks of temple-cities made of black obsidian.;Il parle de cités-royaumes en obsidienne noire.;Es spricht von Tempelstädten aus schwarzem Obsidian.;;;;;;;;;;;x
EVTOPTC_WCCSO.10201;It speaks of a creature with a thousand forms.;Il parle d'une créature aux mille formes.;Es spricht von einem Geschöpf mit tausend Formen.;;;;;;;;;;;x
EVTOPTD_WCCSO.10201;It speaks of forgotten starry secrets.;Il parle de secrets célestes oubliés.;Es spricht von vergessenen Geheimnissen der Sterne.;;;;;;;;;;;x
EVTDESC_WCCSO.10202_martial;As time progresses, the whispers get stronger and turn into visions. Before long you can see countless legions of the Void and terrible monstrosities designed to wage never-ending war in the name of their masters.;Avec le temps, les murmures se renforcent et se transforment en visions. Vous ne tardez pas à voir d'innombrables légions du Vide et de terribles monstruosités conçues pour mener une guerre sans fin au nom de leurs maîtres.;Im Laufe der Zeit verstärkt sich das Flüstern und verwandelt sich in Visionen. Bald schon könnt Ihr zahllose Legionen der Leere und schreckliche Ungeheuer sehen, die dazu bestimmt sind, im Namen ihrer Herren einen endlosen Krieg zu führen.;;;;;;;;;;;x
EVTDESC_WCCSO.10202_stewardship;As time progresses, the whispers get stronger and turn into visions. Before long you can see black temple-cities crowded with pyramids of incomprehensible geometry and obelisks portraying acts of eldritch depravity.;Avec le temps, les murmures se renforcent et se transforment en visions. Vous ne tardez pas à voir des cités-royaumes noires, remplies de pyramides d'une géométrie incompréhensible et d'obélisques représentant des scènes de la dépravation antique.;Im Laufe der Zeit verstärkt sich das Flüstern und verwandelt sich in Visionen. Bald schon könnt Ihr schwarze Tempelstädte sehen, überfüllt mit Pyramiden von unverständlicher Geometrie und Obelisken, die Akte von unvorstellbarer Verderbtheit darstellen.;;;;;;;;;;;x
EVTDESC_WCCSO.10202_intrigue;As time progresses, the whispers get stronger and turn into visions. Before long you can see subterranean dungeons filled with hooded beings plotting to advance their shadowy designs.;Avec le temps, les murmures se renforcent et se transforment en visions. Vous pouvez bientôt voir des cachots souterrains remplis d'êtres cagoulés qui complotent pour faire avancer leurs desseins obscurs.;Im Laufe der Zeit verstärkt sich das Flüstern und verwandelt sich in Visionen. Bald schon könnt Ihr unterirdische Verliese sehen, die mit vermummten Wesen gefüllt sind, die ihre schattenhaften Pläne vorantreiben wollen.;;;;;;;;;;;x
EVTDESC_WCCSO.10202_learning;As time progresses, the whispers get stronger and turn into visions. Before long you can see the endless Void filled with great spheres illuminated in twilight with huge tendrils coming out of their cracked exteriors.;Avec le temps, les murmures se renforcent et se transforment en visions. Vous pouvez bientôt voir le Vide sans fin rempli de grandes sphères illuminées au crépuscule par d'énormes vrilles qui sortent de leurs extérieurs fissurés.;Im Laufe der Zeit verstärkt sich das Flüstern und verwandelt sich in Visionen. Bald schon könnt Ihr die endlose Leere sehen, die mit großen schummrigen Sphären gefüllt ist, aus deren rissigen Äußerem riesige Tentakel herauskommen.;;;;;;;;;;;x
EVTOPTA_WCCSO.10202;Ywaq ma phgwa'cul hnakf.;Ywaq ma phgwa'cul hnakf.;Ywaq ma phgwa'cul hnakf.;;;;;;;;;;;x
EVTDESC_WCCSO.10203;Ywaq are almost... Y'za plahf YES! YES! Uovssh thyzz... qwaz... MORE! MORE! MY EYES ARE OPEN! Gag vwah gag yyqzz ez hoz shath'yar plahf... UULL lwhuk H'IWN! SHEL! SHG! SHUUL! QOR MAGG! It... is... finished...;Ywaq sont presque... Y'za plahf OUI ! OUI ! Uovssh thyzz... qwaz... PLUS ! PLUS ! MES YEUX SONT OUVERTS ! Gag vwah gag yyqzz ez hoz shath'yar plahf... UULL lwhuk H'IWN ! SHEL ! SHG ! SHUUL ! QOR MAGG ! C'est... terminé...;Ywaq ist beinahe... Y'za plahf JA! JAA Uovssh thyzz... qwaz... MEHR! MEINE AUGEN SIND WEIT GEÖFFNET! Gag vwah gag yyqzz ez hoz shath'yar plahf... UULL lwhuk H'IWN! SHEL! SHG! SHUUL! QOR MAGG! Es... Es ist... vollbracht!;;;;;;;;;;;x
EVTOPTA_WCCSO.10203;QUR UG!;QUR UG!;QUR UG!;;;;;;;;;;;x
twilights_hammer_cult_wrote_whispers_cd_tooltip;Has NOT written down whispers in the past 30 years[Root.GetWriteDownWhispersCD];N'a PAS écrit de murmures au cours des 30 dernières années[Root.GetWriteDownWhispersCD];Hat in den letzten 30 Jahren KEINE Einflüsterungen niedergeschrieben [Root.GetWriteDownWhispersCD];;;;;;;;;;;x
twilights_hammer_cult_wrote_whispers_cd_modifier_tooltip; - you can write down whispers again on: §Y[This.wrote_whispers_cooldown_modifier.GetExpiryDate]§!; - vous pourrez de nouveau noter des murmures dans : §Y[This.wrote_whispers_cooldown_modifier.GetExpiryDate]§!; - Ihr könnt erneut ein Flüstern niederschreiben am: §Y [This.wrote_whispers_cooldown_modifier.GetExpiryDate]§!;;;;;;;;;;;x
EVTDESC_WCCSO.10204;One day, the whispers fell silent. You are no longer able to write down revelations of the Old Gods.;Un jour, les murmures se sont tus. Vous n'êtes plus capable d'écrire les révélations des Dieux très anciens.;Eines Tages verstummte das Geflüster. Ihr seid nicht mehr in der Lage, Offenbarungen der alten Götter niederzuschreiben.;;;;;;;;;;;x
EVTOPTA_WCCSO.10204;Why did they leave me?;Pourquoi m'ont-ils quitté ?;Warum haben sie mich verlassen?;;;;;;;;;;;x
