wc_tribalmage1;Mage Circle;;Magierkreis;;;;;;;;;;;x
wc_tribalmage2;Sacred Hut;;Heilige Hütte;;;;;;;;;;;x
wc_tribalmage3;Spiritual Lodge;;Spirituelle Loge;;;;;;;;;;;x
wc_tribalmage4;Priestly Clan;;Priesterlicher Clan;;;;;;;;;;;x
wc_tribalmage1_desc;Mage Circle;;Magierkreis;;;;;;;;;;;x
wc_tribalmage2_desc;Sacred Hut;;Heilige Hütte;;;;;;;;;;;x
wc_tribalmage3_desc;Spiritual Lodge;;Spirituelle Loge;;;;;;;;;;;x
wc_tribalmage4_desc;Priestly Clan;;Priesterlicher Clan;;;;;;;;;;;x
wc_tribalsmith1;Tribal Smithy;;Schmiedeofen;;;;;;;;;;;x
wc_tribalsmith2;Tribal Corral;;Stammesgehege;;;;;;;;;;;x
wc_tribalsmith3;Tribal Armorer;;Ausrüster des Stammes;;;;;;;;;;;x
wc_tribalsmith4;Tribal Forge;;Stammesschmiede;;;;;;;;;;;x
wc_tribalsmith1_desc;Tribal Smithy;;Schmiedeofen;;;;;;;;;;;x
wc_tribalsmith2_desc;Tribal Corral;;Stammesgehege;;;;;;;;;;;x
wc_tribalsmith3_desc;Tribal Armorer;;Ausrüster des Stammes;;;;;;;;;;;x
wc_tribalsmith4_desc;Tribal Forge;;Stammesschmiede;;;;;;;;;;;x
wc_tribalhistory1;Barbaric Banner;;Barbarisches Banner;;;;;;;;;;;x
wc_tribalhistory2;Storytelling Campfire;;Geschichtenerzähler;;;;;;;;;;;x
wc_tribalhistory3;Clan Historian;;Stammeshistoriker;;;;;;;;;;;x
wc_tribalhistory4;Carved History;;Geschnitzte Geschichte;;;;;;;;;;;x
wc_tribalhistory1_desc;Barbaric Banner;;Barbarisches Banner;;;;;;;;;;;x
wc_tribalhistory2_desc;Storytelling Campfire;;Lagerfeuer des Geschichtenerzählers;;;;;;;;;;;x
wc_tribalhistory3_desc;Clan Historian;;Stammeshistoriker;;;;;;;;;;;x
wc_tribalhistory4_desc;Carved History;;Geschnitzte Geschichte;;;;;;;;;;;x
wc_tribalmunitions1;Herbal Healer;;Kräuterheiler;;;;;;;;;;;x
wc_tribalmunitions2;Tribal Outposts;;Stammes-Außenposten;;;;;;;;;;;x
wc_tribalmunitions3;Winter Shelters;;Winterunterkünfte;;;;;;;;;;;x
wc_tribalmunitions4;Barbaric Silo;;Barbarensilo;;;;;;;;;;;x
wc_tribalmunitions1_desc;Herbal Healer;;Kräuterheiler;;;;;;;;;;;x
wc_tribalmunitions2_desc;Tribal Outposts;;Stammes-Außenposten;;;;;;;;;;;x
wc_tribalmunitions3_desc;Winter Shelters;;Winterunterkünfte;;;;;;;;;;;x
wc_tribalmunitions4_desc;Barbaric Silo;;Barbarensilo;;;;;;;;;;;x
wc_school1_druid;Druid School;;Druidenschule;;;;;;;;;;;x
wc_school2_druid;Druid Enclave;Enclave druidique;Druidenenklave;;;;;;;;;;;x
wc_school1_druid_desc;A small reclusive clearing within the woods where young druids can commune with the spirits of the forest and ask for boons and assistance.;;Eine kleine abgelegene Lichtung, auf der junge Druiden mit den Geistern des Waldes kommunizieren und um Gaben und Hilfe bitten können.;;;;;;;;;;;x
wc_school2_druid_desc;A druidic enclave within the forest, complete with multiple ancients and other forest spirits making the area their home.;;Eine druidische Enklave im Wald, komplett mit mehreren Uralten und anderen Waldgeistern, die das Gebiet zu ihrer Heimat machen.;;;;;;;;;;;x
tp_sunwell;The Sunwell;Le Puits de soleil;Der Sonnenbrunnen;;;;;;;;;;;x
tp_sunwell_desc;A sacred fount of untold power, the Sunwell saturates every fiber of the the High Elves. It was created from a vial containing a sample of water from the Well of Eternity, and it lies at the convergence of power leylines buried below Quel'Thalas. This holy well also maintains the enchantments keeping the Eversong Woods in a period of eternal springtime.;;Als heilige Quelle ungeahnter Kraft füllt der Sonnenbrunnen jede Faser der Hochelfen mit purer Magie. Er wurde mit einer Phiole mit Wasser aus dem Brunnen der Ewigkeit geschaffen und liegt an der Konvergenz der unter Quel'Thalas begrabenen Leylinien. Dieser heilige Brunnen bewahrt auch die Verzauberungen, die den Eversong Wald in einen ewigen Frühlings versetzen.;;;;;;;;;;;x
tp_sunwellcorrupted;Death-Corrupted Sunwell;Le Puits de la Mort;Verseuchter Sonnenbrunnen;;;;;;;;;;;x
tp_sunwellcorrupted_desc;The Sunwell, once a sacred beacon of High Elven culture, has fallen to the corruption of the Lich King's undeath after being used to resurrect the fallen necromancer, Kel'Thuzad.;;Der Sonnenbrunnen, einst ein heiliges Leuchtfeuer der hochelfischen Kultur, ist der Verderbnis der Untoten des Lichkönigs zum Opfer gefallen, nachdem er zur Wiederbelebung des gefallenen Totenbeschwörers Kel'Thuzad benutzt wurde.;;;;;;;;;;;x
tp_voidwell;Voidwell;Le Puits du Vide;Leerenbrunnen;;;;;;;;;;;x
tp_voidwell_desc;The Sunwell, once a sacred beacon of High Elven culture, has fallen to the corruption of the Void. What was once a beacon of Arcane and Light is now a hollow void drawing dark entities to Azeroth with nearly limitless power.;;Der Sonnenbrunnen, einst ein heiliges Leuchtfeuer der hochelfischen Kultur, ist der Korruption durch die Leere zum Opfer gefallen. Was einst eine Quelle des Arkanen und des Lichts war, ist heute ein Leerenspalt, der dunkle Wesen mit nahezu grenzenloser Macht nach Azeroth zieht.;;;;;;;;;;;x
tp_felwell;Felwell;Le Puits démoniaque;Felbrunnen;;;;;;;;;;;x
tp_felwell_desc;The Sunwell, once a sacred beacon of High Elven culture, has fallen to the corruption of Fel. What was once a beacon of Arcane and Light is now a profane Fel portal, summoning hundreds of demons to Azeroth, as well as fueling their war machine.;;Der Sonnenbrunnen, einst ein heiliges Leuchtfeuer der hochelfischen Kultur, ist der Korruption des Fel zum Opfer gefallen. Was einst eine Quelle des Arkanen und des Lichts war, ist heute ein gewaltiges Felportal, das Hunderte von Dämonen nach Azeroth ruft und ihre Legion antreibt.;;;;;;;;;;;x
tp_sunwell_light;The Reborn Sunwell;Le Puits de soleil restauré;Der erneuerte Sonnenbrunnen;;;;;;;;;;;x
tp_sunwell_light_desc;The Sunwell was formerly the heart of Quel'dorei civilization, after being lost to dark powers the Sunwell has been reborn with the Light. No longer merely a fount of Arcane, it is now a fount of the Holy Light, it's essence filling the thalassian elves with the Light on a constant basis.;;Der Sonnenbrunnen war einst das Herz der Quel'dorei-Zivilisation, nachdem er durch dunkle Kräfte verloren gegangen war, wurde er mit der Kraft des Lichts erneuert. Nicht mehr nur eine Quelle des Arkanen, sondern durchflutet von der Macht des heiligen Lichts, durchflutet seine Essenz die thalassischen Elfen ständig mit Licht.;;;;;;;;;;;x
tp_felworldtree;Defiled Nordrassil;Nordrassil corrompu;Geschändeter Nordrassil;;;;;;;;;;;x
tp_felworldtree_desc;The World Tree Nordrassil has been defiled and corrupted with Fel by the Legion. What was once a beacon of life is now a mockery, designed to further the Legion's cause to exterminate all life on this world. Drawing upon the corrupted waters beneath it's roots, the tree is fueling hundreds of demons, further adding to the nearly unstoppable power of the Burning Legion.;;Der Weltenbaum Nordrassil wurde von der Legion geschändet und mit Fel korrumpiert. Was einst ein Leuchtfeuer des Lebens war, ist heute eine Verhöhnung, die der Sache der Legion dienen soll, alles Leben auf dieser Welt zu vernichten. Gespeist vom verseuchten Wasser unter seinen Wurzeln treibt der Baum Hunderte Dämonen an und verstärkt die fast unaufhaltsame Macht der Brennenden Legion.;;;;;;;;;;;x
EVTOPTA_WCSDW_204_case_02;Victory!;Victoire !;Sieg!;;;;;;;;;;;x
secret_class_warlock;Hidden Warlock;Démoniste en secret;Verborgener Hexenmeister;;;;;;;;;;;x
secret_class_warlock_desc;This character is a warlock, but hides it.;Ce personnage est un démoniste, mais le cache.;Dieser Charakter ist in Wahrheit ein Hexenmeister, hält sich aber bedeckt.;;;;;;;;;;;x
secret_class_necromancer;Hidden Necromancer;Nécromancien en secret;Verborgener Totenbeschwörer;;;;;;;;;;;x
secret_class_necromancer_desc;This character is a necromancer, but hides it.;Ce personnage est un nécromancien, mais le cache.;Dieser Charakter ist in Wahrheit ein Totenbeschwörer, hält sich aber bedeckt.;;;;;;;;;;;x
EVTDESC_WCLOA_100;Hakkar is inexorable. He needs fresh blood, new sacrifices... The blood of mortals, who dared to stand in your way, will again pour on the steps of the altars. Praise the Soulflayer! Praise Hakkar!;;Hakkar ist unerbittlich. Er braucht frisches Blut, neue Opfer... Das Blut der Sterblichen, die es wagten, sich Euch in den Weg zu stellen, wird wieder auf die Stufen der Altäre fließen. Gelobt sei der Seelenschinder! Gelobt sei Hakkar!;;;;;;;;;;;x
EVTOPTA_WCLOA_100;Praise Hakkar!;;Lobt Hakkar.;;;;;;;;;;;x
EVTDESC_WCLOA_101;As soon as your captors pulled the bag off your head, you saw a sacrificial pit with dozens of mutilated corpses. After a moment, you felt your blood spatter from your severed neck. Your sight began to darken and soon your lifeless body fell into the pit with the rest of the sacrificed.;;Sobald Eure Entführer den Sack von Eurem Kopf zogen, saht Ihr eine Opfergrube mit Dutzenden von verstümmelten Leichen. Einen Moment später spürtet Ihr, wie Euer Blut von Eurem abgetrennten Hals spritzte. Euer Blick begann sich zu verdunkeln, und bald fiel Euer lebloser Körper in die Grube, zusammen mit dem Rest der Geopferten.;;;;;;;;;;;x
EVTDESC_WCLOA_105;You have proven that you are able to shed the blood of your enemies in the name of Hakkar. But what about your own blood? Are you ready to sacrifice it to the Soulflayer and show yourself as his faithful follower?;;Ihr habt bewiesen, dass ihr in der Lage seid, im Namen von Hakkar das Blut eurer Feinde zu vergießen. Aber was ist mit Eurem eigenen Blut? Seid Ihr bereit, es dem Seelenschinder zu opfern und Euch als seinen treuen Anhänger zu zeigen?;;;;;;;;;;;x
EVTOPTA_WCLOA_105;Yes!;Oui !;Ja!;;;;;;;;;;;x
EVTOPTB_WCLOA_105;I can not...;;Ich kann das nicht...;;;;;;;;;;;x
EVTDESC_WCLOA_500;The blood rituals came to an end. Only the sacrificial pits filled with rotting corpses, and the dried black blood on the steps of the altars testifies to the horrors that occurred in your possession. The Soulflayer is pleased with you.;;Die Blutrituale sind zu Ende gegangen. Nur die mit verrottenden Leichen gefüllten Opfergruben und das getrocknete schwarze Blut auf den Stufen der Altäre zeugen von den Schrecken, die in Eurem Land geschehen sind. Der Seelenschinder ist zufrieden mit Euch.;;;;;;;;;;;x
EVTDESC_WCDAC_5125;When you were left alone, you came to the table. From the very morning, the lord's whisper disturbed your mind, and now the hour of the offering has come. From the sight of the stars, shimmering in the abyss, the witnesses to your crime, a fire of a candle has shuddered and shadows, produced by the light, become running around. Any mortal will be sacrificed, any desire of god will be fulfilled... All for his blessing!;;Als Ihr allein wart, gingt Ihr an den Tisch. Seit dem frühen Morgen war das Flüstern des Meisters in Eurem Verstand zu vernehmen und nun ist die Stunde der Opferung gekommen. Die Schatten, die von den Sternen, die in der Leere schimmern, den Zeugen Eures Verbrechens, und dem Licht einer Kerze erzeugt wurden, zitterten bei jeder Eurer Bewegungen. Jeder Sterbliche wird geopfert, jeder Wunsch Gottes wird erfüllt... Alles für seinen Segen!;;;;;;;;;;;x
EVTOPTA_WCDAC_5125;I serve my Lord!;;Ich diene meinem Meister!;;;;;;;;;;;x
EVTOPTB_WCDAC_5125;God needs more suffering!;;Gott braucht mehr Opfer!;;;;;;;;;;;x
EVTOPTC_WCDAC_5125;My Lord, take my blood and flesh!;;Mein Meister, nehmt mein eigen Fleisch und Blut!;;;;;;;;;;;x
EVTDESC_WCDAC_5130_cthun;Dust chocked the eyes and throat, a swarm of small bugs crawls under the skin, a hot wind hits the face, the howl of drums tears my ears. The black scarab rolled the sun beyond the horizon and... the peace came. The sound of the dripping water, the flicker of His purple eye and the whisper: "I am pleased..." Yes, it happened! The Lord has paid his attention to you!;;Staub hat die Augen und den Hals verstopft, ein Schwarm kleiner Käfer krabbelte unter der Haut, ein heißer Wind bläst in das Gesicht, das Heulen der Trommeln zerreißt die Ohren. Der schwarze Skarabäus schob die Sonne hinter den Horizont und... Frieden kam. Das Geräusch von tropfendem Wasser, der Schimmer seines purpurnen Auges und das Flüstern: „Ich bin erfreut...“ Ja, es ist passiert! Der Meister hat Euch beachtet!;;;;;;;;;;;x
EVTDESC_WCDAC_5130_yogg_saron;Cold has bound the body with chains like iron. Before the eyes the stars rushed past, falling one after another into a gigantic abyss. It stinks of rot from it. The feeling of despair wins and you fall towards the toothy mouth. Scary laughter fills the space, but the flight can not be stopped. Yes, it happened! The Lord has paid his attention to you!;;Die Kälte hielt den Körper eisernen Ketten gleich umschlungen. Vor den Augen rasten die Sterne vorbei, einer nach dem anderen fiel in einen gewaltigen Abgrund, aus dem es nach Fäulnis stank. Die Verzweiflung nahm Überhand und Ihr fielt auf das zahnbewehrte Maul zu. Schreckliches Gelächter erfüllte den Raum, aber Ihr konntet Euren Fall nicht stoppen. Ja, es ist passiert! Der Meister hat Euch beachtet!;;;;;;;;;;;x
EVTDESC_WCDAC_5130_yshaarj;The heart beats faster and faster. You hear the crunch of breaking bones, it's you who clenched your fists so much. The pulse grows with every second. A veil of the color of black blood covers the eyes... But then the anger sharply disappears and is replaced by awareness: it's not your heart that pulsates. It's His... Yes, it happened! The Lord has paid his attention to you!;;Das Herz schlägt stärker und stärker. Ihr hört das Knacken zerbrechender Knochen, Eurer Knochen, weil Ihr die Fäuste so fest geballt habt. Der Herzschlag nimmt mit jeder Sekunde zu. Ein Schleier schwarzen Blutes verhüllt Euren Blick... Doch dann verschwindet der Ärger abrupt und wird durch Erkenntnis ersetzt: Nicht Euer Herz pulsiert. Dies ist Sein Herz... Ja, es ist passiert! Der Meister hat Euch beachtet!;;;;;;;;;;;x
EVTDESC_WCDAC_5130_nzoth;Water presses from all sides. A futile attempt to escape loses all meaning as soon as the tentacles compromise your body. You watch how the last rays of the sun disappear into the abyss. And then you lower your head and see... the dark rays of a new dawn. The deep dawn... Yes, it happened! The Lord has paid his attention to you!;;Von allen Seiten strömt Wasser auf Euch zu. In dem Moment, als Tentakel Euren Körper umfangen, ist jeglicher Fluchtversuch vergeblich. Ihr bemerkt noch, wie die letzten Sonnenstrahlen in der Dunkelheit verschwinden, dann senkt Ihr den Blick und entdeckt... die dunklen Strahlen eines neuen Zwielichts. Zwielicht... Ja, es ist passiert! Der Meister hat Euch beachtet!;;;;;;;;;;;x
EVTOPTA_WCDAC_5130_cthun;My Lord, let me bring the greatness of Ny'alotha!;;Meister, lasst mich die Größe Ny'alothas verbreiten!;;;;;;;;;;;x
EVTOPTA_WCDAC_5130_yogg_saron;My Lord, share with me great knowledge!;;Meister, teilt mit mir Euer großes Wissen!;;;;;;;;;;;x
EVTOPTA_WCDAC_5130_yshaarj;My Lord, grant me countless legions!;;Meister, gewährt mir unzählige Legionen!;;;;;;;;;;;x
EVTOPTA_WCDAC_5130_nzoth;My Lord, give me the tongue sharper than any sword!;;Meister, gib mir eine Zunge, die schärfer ist als jedes Schwert!;;;;;;;;;;;x
cthun_blessing_build_3;C'Thun's Blessing: Architecture of Ny'alotha III;Bénédiction de C'Thun: Architecture de Ny'alotha III;C'Thuns Segen: Architektur von Ny'alotha III;;;;;;;;;;;x
cthun_blessing_build_2;C'Thun's Blessing: Architecture of Ny'alotha II;Bénédiction de C'Thun: Architecture de Ny'alotha II;C'Thuns Segen: Architektur von Ny'alotha III;;;;;;;;;;;x
cthun_blessing_build_1;C'Thun's Blessing: Architecture of Ny'alotha I;Bénédiction de C'Thun: Architecture de Ny'alotha I;C'Thuns Segen: Architektur von Ny'alotha I;;;;;;;;;;;x
yogg_saron_blessing_learning_3;Yogg-Saron's Blessing: Transcendental Knowledge III;Bénédiction de Yogg-Saron : Connaissance transcendante III;Yogg-Sarons Segen: Transzendentales Wissen III;;;;;;;;;;;x
yogg_saron_blessing_learning_2;Yogg-Saron's Blessing: Transcendental Knowledge II;Bénédiction de Yogg-Saron : Connaissance transcendante II;Yogg-Sarons Segen: Transzendentales Wissen II;;;;;;;;;;;x
yogg_saron_blessing_learning_1;Yogg-Saron's Blessing: Transcendental Knowledge I;Bénédiction de Yogg-Saron : Connaissance transcendante I;Yogg-Sarons Segen: Transzendentales Wissen I;;;;;;;;;;;x
yshaarj_blessing_levy_3;Y'Shaarj's Blessing: Countless Legions III;Bénédiction de Y'Shaarj : Innombrables légions III;Y'Shaarjs Segen: Unzählige Legionen III;;;;;;;;;;;x
yshaarj_blessing_levy_2;Y'Shaarj's Blessing: Countless Legions II;Bénédiction de Y'Shaarj : Innombrables légions II;Y'Shaarjs Segen: Unzählige Legionen II;;;;;;;;;;;x
yshaarj_blessing_levy_1;Y'Shaarj's Blessing: Countless Legions I;Bénédiction de Y'Shaarj : Innombrables légions I;Y'Shaarjs Segen: Unzählige Legionen I;;;;;;;;;;;x
nzoth_blessing_plot_power_3;N'Zoth's Blessing: Sharp Tongue III;Bénédiction de N'Zoth : Langue de Vipère III;N'Zoths Segen: Scharfe Zunge III;;;;;;;;;;;x
nzoth_blessing_plot_power_2;N'Zoth's Blessing: Sharp Tongue II;Bénédiction de N'Zoth : Langue de Vipère II;N'Zoths Segen: Scharfe Zunge III;;;;;;;;;;;x
nzoth_blessing_plot_power_1;N'Zoth's Blessing: Sharp Tongue I;Bénédiction de N'Zoth : Langue de Vipère I;N'Zoths Segen: Scharfe Zunge I;;;;;;;;;;;x
EVTOPTB_WCDAC_5130_cthun;My Lord, guide my will!;;Meister, lenkt meinen Willen!;;;;;;;;;;;x
EVTOPTB_WCDAC_5130_yogg_saron;My Lord, grant me part of your cunning!;;Meister, gewährt mir einen Teil Eurer Gerissenheit!;;;;;;;;;;;x
EVTOPTB_WCDAC_5130_yshaarj;My Lord, let me crush mortals!;;Meister, lasst mich die Sterblichen vernichten!;;;;;;;;;;;x
EVTOPTB_WCDAC_5130_nzoth;My Lord, let my speeches bleed with poison!;;Meister, lasst meine Reden vor Gift sprühen!;;;;;;;;;;;x
cthun_blessing_demesne_size_3;C'Thun's Blessing: Will of Chaos III;Bénédiction de C'Thun : Volonté du Chaos III;C'Thuns Segen: Wille des Chaos III;;;;;;;;;;;x
cthun_blessing_demesne_size_2;C'Thun's Blessing: Will of Chaos II;Bénédiction de C'Thun : Volonté du Chaos III;C'Thuns Segen: Wille des Chaos II;;;;;;;;;;;x
cthun_blessing_demesne_size_1;C'Thun's Blessing: Will of Chaos I;Bénédiction de C'Thun : Volonté du Chaos I;C'Thuns Segen: Wille des Chaos I;;;;;;;;;;;x
yogg_saron_blessing_intrigue_3;Yogg-Saron's Blessing: Deceitfulness of Death III;Bénédiction de Yogg-Saron : Tromperie de la Mort III;Yogg-Sarons Segen: Falschheit des Todes III;;;;;;;;;;;x
yogg_saron_blessing_intrigue_2;Yogg-Saron's Blessing: Deceitfulness of Death II;Bénédiction de Yogg-Saron : Tromperie de la Mort II;Yogg-Sarons Segen: Falschheit des Todes II;;;;;;;;;;;x
yogg_saron_blessing_intrigue_1;Yogg-Saron's Blessing: Deceitfulness of Death I;Bénédiction de Yogg-Saron : Tromperie de la Mort I;Yogg-Sarons Segen: Falschheit des Todes I;;;;;;;;;;;x
yshaarj_blessing_siege_3;Y'Shaarj's Blessing: World Eater III;Bénédiction de Y'Shaarj : Dévoreur de monde III;Y'Shaarjs Segen: Weltenfresser III;;;;;;;;;;;x
yshaarj_blessing_siege_2;Y'Shaarj's Blessing: World Eater II;Bénédiction de Y'Shaarj : Dévoreur de monde II;Y'Shaarjs Segen: Weltenfresser II;;;;;;;;;;;x
yshaarj_blessing_siege_1;Y'Shaarj's Blessing: World Eater I;Bénédiction de Y'Shaarj : Dévoreur de monde I;Y'Shaarjs Segen: Weltenfresser I;;;;;;;;;;;x
nzoth_blessing_opinion_3;N'Zoth's Blessing: Poisonous Words III;Bénédiction de N'Zoth : Paroles empoisonnées III;N'Zoths Segen: Giftige Worte III;;;;;;;;;;;x
nzoth_blessing_opinion_2;N'Zoth's Blessing: Poisonous Words II;Bénédiction de N'Zoth : Paroles empoisonnées II;N'Zoths Segen: Giftige Worte II;;;;;;;;;;;x
nzoth_blessing_opinion_1;N'Zoth's Blessing: Poisonous Words I;Bénédiction de N'Zoth : Paroles empoisonnées I;N'Zoths Segen: Giftige Worte I;;;;;;;;;;;x
EVTOPTC_WCDAC_5130;Fear is only food for my Master!;;Angst ist nur Nahrung für meinen Meister!;;;;;;;;;;;x
old_god_blessing_morale_3;Old God's Blessing: Fear III;Bénédiction du dieu très ancien : Peur III;Der Segen der alten Götter: Angst III;;;;;;;;;;;x
old_god_blessing_morale_2;Old God's Blessing: Fear II;Bénédiction du dieu très ancien : Peur II;Der Segen der alten Götter: Angst II;;;;;;;;;;;x
old_god_blessing_morale_1;Old God's Blessing: Fear I;Bénédiction du dieu très ancien : Peur I;Der Segen der alten Götter: Angst I;;;;;;;;;;;x
EVTOPTD_WCDAC_5130;I'll give everything for God's sake!;;Ich werde alles geben, zum Wohle Gottes!;;;;;;;;;;;x
old_god_blessing_piety_3;Old God's Blessing: Unholy III;Bénédiction du dieu très ancien : Impie III;Der Segen der alten Götter: Unheilig III;;;;;;;;;;;x
old_god_blessing_piety_2;Old God's Blessing: Unholy II;Bénédiction du dieu très ancien : Impie II;Der Segen der alten Götter: Unheilig II;;;;;;;;;;;x
old_god_blessing_piety_1;Old God's Blessing: Unholy I;Bénédiction du dieu très ancien : Impie I;Der Segen der alten Götter: Unheilig I;;;;;;;;;;;x
old_gods_worship_decision;Old Gods' Worship;Vénérer les dieux très anciens;Anbetung der alten Götter;;;;;;;;;;;x
old_gods_worship_decision_desc;Make sacrifices to the Old Gods in return for their blessing. §YThe selection of blessings depends on the Old God, choosen as the main one.§!;;Bringt den alten Göttern Opfer dar als Gegenleistung für ihren Segen. §YDie Auswahl der Segnungen hängt vom alten Gott ab, der als der Hauptgott ausgewählt wurde.§!;;;;;;;;;;;x
EVTOPTD_WCDAC_5125;Accept the gift of your slave!;;Nehmt das Geschenk Eures Sklaven an!;;;;;;;;;;;x
blood_rituals;Hold Blood Rituals;;Blutrituale abhalten;;;;;;;;;;;x
blood_rituals_desc;Hakkar needs more blood! Kill the prisoners! Blood for the blood god!;;Hakkar braucht mehr Blut! Tötet die Gefangenen! Blut für den Blutgott!;;;;;;;;;;;x
hakkar_blessing_1;Hakkar's blessing I;Bénédiction d'Hakkar I;Hakkars Segen I;;;;;;;;;;;x
hakkar_blessing_2;Hakkar's blessing II;Bénédiction d'Hakkar II;Hakkars Segen II;;;;;;;;;;;x
hakkar_blessing_3;Hakkar's blessing III;Bénédiction d'Hakkar III;Hakkars Segen III;;;;;;;;;;;x
noblegarden;Hold the Noblegarden Festival;Organise la fête du Jardin des nobles;Haltet das Fest von Noblegarden ab;;;;;;;;;;;x
lunarfestival;Hold the Lunar Festival;Organise la fête Lunaire;Haltet das Mondfest ab;;;;;;;;;;;x
loveisintheair;Hold the Love is in the Air Festival;Organise le festival de l'Amour dans l'air;Haltet das Liebe-in-der-Luft-Fest ab;;;;;;;;;;;x
childrensweek;Hold the Children's Week Festival;Organise la semaine des enfants;Haltet das Fest der Kinderwoche ab;;;;;;;;;;;x
midsummerfirefestival;Hold the Midsummer Fire Festival;Organise la fête du Feu du solstice d'été;Haltet das Mittsommer-Feuer-Fest ab;;;;;;;;;;;x
harvestfestival;Hold the Harvest Festival;Organise la fête des Moissons;Haltet das Erntedankfest ab;;;;;;;;;;;x
brewfest;Hold Brewfest;Organise la fête des Brasseurs;Haltet das Braufest ab;;;;;;;;;;;x
hallowsend;Hold the Hallows End Festival;Organise la Sanssaint;Haltet das Heiligenfest ab;;;;;;;;;;;x
pilgrimsbounty;Hold the Pilgrim's Bounty Festival;Organise la festival des Bienfaits du pèlerin;Haltet das Pilgerspendenfest ab;;;;;;;;;;;x
feastofwinterveil;Hold the Festival of Winter Veil;Organise le festival du Voile d'hiver;Haltet das Winterhauchfest ab;;;;;;;;;;;x
noblegarden_DESC;The great festival of Noblegarden has long been celebrated by humans, and more recently by the other races of the Alliance. During this joyous event, it is customary for the nobles and lords from each race to hide coins, candy, and the occasional treasures within special eggs painted to look like wildflowers. These eggs are then scattered around major cities for the citizenry to find.;;;;;;;;;;;;;x
lunarfestival_DESC;Every year, the druids of Moonglade hold a celebration of their city's great triumph over an ancient evil. During the Lunar Festival, citizens of Azeroth have the opportunity to honour their elders by celebrating their sage wisdom, sharing in magnificent feasts, and of course by shooting fireworks!;;;;;;;;;;;;;x
loveisintheair_DESC;Love may be in the air, but be cautious, as the season's spreading joy seems to have nefarious undertones. Recently, a strange ''love sickness'' has clouded the hearts of many of Azeroth's people - is this widespread incident simply an outbreak of romance, or will you and your fellow brave adventurers uncover a dark secret behind this plague of passion?;;;;;;;;;;;;;x
childrensweek_DESC;Take an orphan under your wing, perform the tasks you are presented with, and you'll show one of Azeroth's children that you care!;;;;;;;;;;;;;x
midsummerfirefestival_DESC;Across Azeroth and Outland, brilliant bonfires have been lit to rekindle people's spirits and ward off ancient evils. Each year, new guardians are chosen to watch over the sacred flames and ensure that they are never extinguished. Called ''flamekeepers,'' these chosen few request the aid of brave adventurers to traverse the land and journey into the dark recesses of Azeroth's dungeons. It is rumoured that any heroes who are willing to brave the terrors placed before them will be rewarded for their efforts through the power of the flames.;;;;;;;;;;;;;x
harvestfestival_DESC;The Harvest Festival is a time to commemorate those who have sacrificed their lives to help their allies. Throughout history, many have given their lives to that end. Every year, members of the Horde and the Alliance set aside time to honour the memories of the fallen and to pay tribute to those whose memories are held most dear: Uther Lightbringer for the Alliance, and Grommash Hellscream for the Horde.;;;;;;;;;;;;;x
brewfest_DESC;Celebrated by both the Horde and the Alliance, Brewfest is a time to enjoy the fermented fruits of the harvest: pretzels, cheese, and booze! The competing breweries of Thunderbrew, Barleybrew, and the ogre brewers all come together outside of the major cities in a bid to outdo each other with their special ales, meads, and beers. Brave adventurers are invited to sit back, take a break, and sample the finest wares these brewers have to offer!;;;;;;;;;;;;;x
hallowsend_DESC;Observed by both the Horde and the Alliance, Hallow's End is a celebration of the break between the Forsaken and the Scourge. Many tricks and treats await adventurers seeking holiday fun, including defeating the Headless Horseman, visiting inns and cities for fun items such as masks and costumes, and eating way too much candy in one sitting.;;;;;;;;;;;;;x
pilgrimsbounty_DESC;It's a time to reflect on your journeys and good fortune by sharing plentiful food and stories with friends. You can partake in wonderful Pilgrim's Bounty feasts near major towns by sitting at a bountiful table and enjoying the foods you find.;;;;;;;;;;;;;x
feastofwinterveil_DESC;The Festival of Winter Veil is one of the most anticipated events of the year! While enjoying a freshly nutmegged cup of nog and crunching on a crumbly cookie or two, be sure to visit Greatfather Winter in Ironforge if you're a member of the Alliance, or Greatfather Winter in Orgrimmar if you're part of the Horde. While there, you'll find a few treats and a few tasks to take on as well.;;;;;;;;;;;;;x
there_were_no_such_fest_last_2years;There has not been such a feast within the last two years.;;Ein solches Fest hat in den letzten 2 Jahren nicht stattgefunden.;;;;;;;;;;;x
EVTDESC_noblegarden.101;You're busy looking for eggs and come across a child who is also seeking for eggs.;Vous êtes occupé à chercher des œufs et rencontrez un enfant attelé à la même tâche.;Ihr seid auf der Suche nach Eiern und stoßt auf ein Kind, das auch Eier sucht.;;;;;;;;;;;x
EVTOPTB_noblegarden.101;You can have the eggs.;Vous pouvez les avoir.;Du kannst die Eier haben.;;;;;;;;;;;x
EVTOPTA_noblegarden.101;They are mine!;Ils sont à moi !;Sie gehören mir!;;;;;;;;;;;x
EVTDESC_noblegarden.100;The celebration of Noblegarden draws to an end.;La fête du Jardin des Nobles touche à sa fin.;Die Feierlichkeiten von Noblegarden neigen sich dem Ende zu.;;;;;;;;;;;x
EVTOPTA_noblegarden.100;Until next year!;Jusqu'à l'année prochaine!;Bis nächstes Jahr.;;;;;;;;;;;x
